#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,destinationHost,requestType,requestUUID,resource,sourceHost,timestamp,unit
,,71,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T00:28:24.669757597Z,8.920791,value,REQUEST,https://h5138.pi.uni-bamberg.de:80,req_rtt,d04a21e0-c956-40da-9bd0-8552d7a79d95,/temperature,gateway1-edge-iot-simulator,1712190504617350691,ms
,,72,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-03T23:35:24.148171287Z,9.245557,value,REQUEST,https://h5138.pi.uni-bamberg.de:80,req_rtt,dcf714d7-cdc7-42e7-b429-e53a7e183314,/temperature,gateway1-edge-iot-simulator,1712187324097377739,ms
,,73,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T00:43:24.811651067Z,9.671725,value,REQUEST,https://h5138.pi.uni-bamberg.de:80,req_rtt,dec0741c-3058-45a9-8bbc-497db76f91d1,/temperature,gateway1-edge-iot-simulator,1712191404761101191,ms
,,74,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-03T23:26:24.061835835Z,8.223853,value,REQUEST,https://h5138.pi.uni-bamberg.de:80,req_rtt,e1ce3d58-431f-4e76-acf5-522d18cb5e55,/temperature,gateway1-edge-iot-simulator,1712186784011671626,ms
,,75,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-03T23:47:24.268789061Z,8.849982,value,REQUEST,https://h5138.pi.uni-bamberg.de:80,req_rtt,e588488f-36d8-4e36-b99a-e66621d6473c,/temperature,gateway1-edge-iot-simulator,1712188044215641797,ms
,,76,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T00:46:24.840707279Z,9.348838,value,REQUEST,https://h5138.pi.uni-bamberg.de:80,req_rtt,e61ef20b-d273-43ce-b09e-e07ea6de18ac,/temperature,gateway1-edge-iot-simulator,1712191584789421034,ms
,,77,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-03T23:49:24.288846037Z,10.075907,value,REQUEST,https://h5138.pi.uni-bamberg.de:80,req_rtt,e8e5beb2-b3b0-4986-bad8-00c3f9796760,/temperature,gateway1-edge-iot-simulator,1712188164235811354,ms
,,78,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-03T23:42:24.218738858Z,9.9651,value,REQUEST,https://h5138.pi.uni-bamberg.de:80,req_rtt,ebb87db6-b831-4742-b604-4c1849b198bf,/temperature,gateway1-edge-iot-simulator,1712187744167282496,ms
,,79,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-03T23:37:24.169439804Z,9.729089,value,REQUEST,https://h5138.pi.uni-bamberg.de:80,req_rtt,ee1e5ab6-b299-4601-992a-b27e80f85a6f,/temperature,gateway1-edge-iot-simulator,1712187444117650610,ms
,,80,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T00:06:24.454282436Z,9.320366,value,REQUEST,https://h5138.pi.uni-bamberg.de:80,req_rtt,efb81f3c-e8af-4070-9e64-2214911e9ee6,/temperature,gateway1-edge-iot-simulator,1712189184401827661,ms
,,81,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T00:23:24.624286749Z,8.545946,value,REQUEST,https://h5138.pi.uni-bamberg.de:80,req_rtt,f127b1a5-0049-45ba-90cf-d8bbb2acd400,/temperature,gateway1-edge-iot-simulator,1712190204568135329,ms
,,82,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-03T23:33:24.130141085Z,8.789598,value,REQUEST,https://h5138.pi.uni-bamberg.de:80,req_rtt,f19c4e04-497c-4062-86ec-59d787a81226,/temperature,gateway1-edge-iot-simulator,1712187204078221298,ms
,,83,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T00:44:24.82186858Z,8.555469,value,REQUEST,https://h5138.pi.uni-bamberg.de:80,req_rtt,f765cc1a-4f63-4b7e-848a-3afafb5ed156,/temperature,gateway1-edge-iot-simulator,1712191464770134353,ms
,,84,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T00:33:24.716972508Z,9.125645,value,REQUEST,https://h5138.pi.uni-bamberg.de:80,req_rtt,ffdd67b0-2e01-42b9-b38e-a54c78a4525a,/temperature,gateway1-edge-iot-simulator,1712190804664464643,ms
,,85,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T17:25:49.502251887Z,264.776376,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,000f4a97-20eb-4b03-b56e-8b13c6f0e7fb,/temperature,cloud1-edge-iot-simulator,1712251549436503056,ms
,,86,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T15:49:23.420513547Z,279.232912,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0016a8a5-879c-4c6f-9c94-4af97be53904,/temperature,cloud1-edge-iot-simulator,1712245763357118539,ms
,,87,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T04:06:10.478265993Z,276.981373,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,00179f2a-af36-4fc3-8dc1-486ce06f1b7b,/temperature,cloud1-edge-iot-simulator,1712203570416352468,ms
,,88,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T14:37:31.468120096Z,144.900573,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,001af822-aa84-40e2-8ca6-bc7a4d632489,/temperature,gateway1-edge-iot-simulator,1712241451416580001,ms
,,89,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T13:04:38.808228226Z,267.281784,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,001e77e3-df3a-464b-bfb3-f3ef7d9504a3,/temperature,cloud1-edge-iot-simulator,1712235878744287154,ms
,,90,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T07:38:51.436682607Z,119.548244,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0021bc8d-4eee-4b96-a2ba-3ae110d842b8,/temperature,gateway1-edge-iot-simulator,1712302731389879254,ms
,,91,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T14:57:34.135171738Z,107.108331,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0026d2c8-570a-4b20-bfa8-a004390a6073,/temperature,gateway1-edge-iot-simulator,1712242654083129594,ms
,,92,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T01:14:23.652866016Z,130.600297,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0042c556-ed92-48f4-bc05-e92e37747300,/temperature,gateway1-edge-iot-simulator,1712193263603929695,ms
,,93,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T06:37:43.098846838Z,243.750298,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,004e5df4-e8dd-4790-a0d0-3849ece60ac2,/temperature,gateway1-edge-iot-simulator,1712299063052606354,ms
,,94,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T22:00:33.40797016Z,136.78933,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,00582c01-0576-471d-8dac-887f6b39a2e9,/temperature,gateway1-edge-iot-simulator,1712268033356153927,ms
,,95,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T23:29:45.542566612Z,165.854836,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,00618e8d-6674-4c3f-bd67-493200ac3a6f,/temperature,gateway1-edge-iot-simulator,1712273385488239091,ms
,,96,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T01:43:31.934537928Z,267.654907,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,008d8f01-a32e-4624-9f3f-1a1550d3ac76,/temperature,cloud1-edge-iot-simulator,1712195011873532790,ms
,,97,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T13:41:48.947403572Z,271.185658,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,00ab022a-945e-4205-a140-809fa7b18c0a,/temperature,cloud1-edge-iot-simulator,1712238108884481014,ms
,,98,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T08:27:20.39827569Z,265.625563,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,00ad63f8-68db-402a-919d-09cf604d94d7,/temperature,cloud1-edge-iot-simulator,1712305640327624992,ms
,,99,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T14:33:30.86433258Z,136.289737,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,00b120bc-eb86-4c62-afea-d07b2ca516ca,/temperature,gateway1-edge-iot-simulator,1712241210810907087,ms
,,100,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T20:48:21.479872259Z,136.774642,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,00b9b3cd-c384-4041-9a7e-b8cd8fad2a4a,/temperature,gateway1-edge-iot-simulator,1712263701419798474,ms
,,101,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T18:39:04.064430193Z,141.121419,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,00c15645-51f7-46ef-82fa-965da3866774,/temperature,gateway1-edge-iot-simulator,1712255944010267212,ms
,,102,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T07:55:12.327487387Z,268.72881,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,00d05066-6614-4339-bcd2-2bc974502682,/temperature,cloud1-edge-iot-simulator,1712217312266130816,ms
,,103,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T03:14:15.492549126Z,99.562447,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,00e04a9d-e866-4f22-9009-6355c4064b40,/temperature,gateway1-edge-iot-simulator,1712286855443834994,ms
,,104,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T09:56:46.946332886Z,266.453735,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,00e260cf-54ba-44f2-982f-274c04ec3c13,/temperature,cloud1-edge-iot-simulator,1712224606880696777,ms
,,105,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T23:29:38.660280582Z,262.848929,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,00e7b880-1fc9-449d-a12a-f7e42b16c76e,/temperature,cloud1-edge-iot-simulator,1712273378596735966,ms
,,106,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T13:55:25.606962788Z,127.982847,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0101cb2c-8b74-4b5f-bff4-5afedfdc5af5,/temperature,gateway1-edge-iot-simulator,1712238925552976828,ms
,,107,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T19:22:21.367602107Z,314.719166,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,010da3c7-3995-465b-9e00-31a1cf15028b,/temperature,cloud1-edge-iot-simulator,1712258541305810252,ms
,,108,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T12:58:37.118352906Z,268.314317,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,013ef51c-35d1-4afa-8ae2-82a31cd06332,/temperature,cloud1-edge-iot-simulator,1712235517056059640,ms
,,109,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T08:54:28.248490065Z,264.084479,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0141f576-255e-4174-9e30-b3454b008e3a,/temperature,cloud1-edge-iot-simulator,1712220868186908362,ms
,,110,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T00:15:08.053315058Z,270.616689,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0186b08f-43ba-458b-be79-253610dd6a50,/temperature,cloud1-edge-iot-simulator,1712189707989443500,ms
,,111,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T03:09:49.830635482Z,265.038824,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,01a5464a-000c-43ef-8a4f-32979a407a4b,/temperature,cloud1-edge-iot-simulator,1712286589765992298,ms
,,112,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T01:29:11.132521014Z,267.890248,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,01a770f8-b6b3-438c-bd87-ca033f36fb54,/temperature,cloud1-edge-iot-simulator,1712280551066383945,ms
,,113,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T15:45:22.335453834Z,269.03558,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,01a94c0e-810c-4696-8788-be56852ed830,/temperature,cloud1-edge-iot-simulator,1712245522271902616,ms
,,114,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T01:04:58.61065772Z,130.663611,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,01f38f76-e793-4219-a3f4-85789ba8fe52,/temperature,gateway1-edge-iot-simulator,1712279098558893847,ms
,,115,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T04:52:54.197521172Z,127.889832,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,01fe826a-ba1b-457c-935c-523d14d5600d,/temperature,gateway1-edge-iot-simulator,1712206374146689123,ms
,,116,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T11:21:04.409316743Z,122.412158,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,020e9503-f4aa-4be8-8c69-5024f81d6225,/temperature,gateway1-edge-iot-simulator,1712229664360180168,ms
,,117,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T08:14:16.871556549Z,272.944286,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,021ee727-f889-46c5-8fb0-917de248297d,/temperature,cloud1-edge-iot-simulator,1712304856806065673,ms
,,118,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T13:34:47.028985299Z,279.790606,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,022abbd6-da5f-4498-ace6-4170dba953ec,/temperature,cloud1-edge-iot-simulator,1712237686969310123,ms
,,119,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T03:50:06.108677263Z,267.238032,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,023702e4-a2a0-42af-b4bb-9c2cbba3113b,/temperature,cloud1-edge-iot-simulator,1712202606048833181,ms
,,120,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T02:35:46.143877579Z,274.111796,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,023db41a-48fb-44f7-8ba7-14aee71f01dd,/temperature,cloud1-edge-iot-simulator,1712198146079710252,ms
,,121,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T04:27:16.177796153Z,264.977605,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,024fab50-c0bf-4e1e-b930-77b25e1a3c3b,/temperature,cloud1-edge-iot-simulator,1712204836113297405,ms
,,122,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T15:38:39.680488099Z,116.016535,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,02524926-a446-4422-ac28-d1f4a0e82d41,/temperature,gateway1-edge-iot-simulator,1712245119630290790,ms
,,123,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T08:37:59.878218802Z,144.695138,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,025ded9f-31bc-4f2b-99b1-00a49ed3a92c,/temperature,gateway1-edge-iot-simulator,1712306279827980230,ms
,,124,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T03:57:20.739279079Z,131.62341,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0265a05c-0877-41bc-b8bc-8a5d43af5e62,/temperature,gateway1-edge-iot-simulator,1712289440689435233,ms
,,125,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T00:37:57.123608022Z,279.275958,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,02702eff-1f44-4c52-899b-1fc124e520c2,/temperature,cloud1-edge-iot-simulator,1712277477056792007,ms
,,126,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T19:44:13.129394849Z,156.7748,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,02714326-2c8d-4c8c-9da9-2f3f860ed151,/temperature,gateway1-edge-iot-simulator,1712259853076436256,ms
,,127,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-03T23:59:03.788999774Z,268.133285,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,027487cd-fbd5-4e27-acb9-fc026183270c,/temperature,cloud1-edge-iot-simulator,1712188743726618743,ms
,,128,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T15:27:38.196565577Z,134.360007,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,027c0736-36d6-4411-9603-f26489cee688,/temperature,gateway1-edge-iot-simulator,1712244458145700014,ms
,,129,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T01:45:15.538700153Z,266.873035,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,02809dcf-e5a0-4d2d-9fae-63fcc1a65a57,/temperature,cloud1-edge-iot-simulator,1712281515473565856,ms
,,130,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T03:11:50.373127142Z,273.021875,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,02882630-887d-4a6c-bf9a-68cee07a846b,/temperature,cloud1-edge-iot-simulator,1712286710310690841,ms
,,131,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T06:45:44.142138538Z,122.523173,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,029083c6-ac17-4290-9702-a2d68cee06fd,/temperature,gateway1-edge-iot-simulator,1712299544096557620,ms
,,132,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T22:21:20.178345993Z,274.672554,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,029dff35-5a7f-4c93-b463-496c13ad59f6,/temperature,cloud1-edge-iot-simulator,1712269280116978350,ms
,,133,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T17:43:56.68221005Z,128.450715,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,02a225a7-6d97-41f0-b895-09571e236406,/temperature,gateway1-edge-iot-simulator,1712252636628324712,ms
,,134,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T05:18:25.866631352Z,264.444075,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,02c2b46d-ad8f-49bc-85d9-073ea7628ee4,/temperature,cloud1-edge-iot-simulator,1712294305801005422,ms
,,135,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T07:22:03.407695867Z,264.284405,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,02cd1464-accd-42b9-b4e0-4c905702c886,/temperature,cloud1-edge-iot-simulator,1712215323345296842,ms
,,136,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T11:14:03.231014813Z,132.670344,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,02e1736c-f157-4f38-ad86-daaedad4ea58,/temperature,gateway1-edge-iot-simulator,1712229243182332504,ms
,,137,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T06:38:47.621812373Z,267.800462,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,02edcc9f-9a05-4a33-a1a4-8bf932b7c4a7,/temperature,cloud1-edge-iot-simulator,1712299127558481113,ms
,,138,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T01:40:27.005176543Z,127.89479,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,02f19828-7240-4030-995b-a3999aeca8d6,/temperature,gateway1-edge-iot-simulator,1712194826955466879,ms
,,139,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T04:29:12.642131519Z,266.034091,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,030ab24f-52ad-4c32-8c94-8b7607129d6e,/temperature,cloud1-edge-iot-simulator,1712291352578770199,ms
,,140,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T08:12:16.326322445Z,268.397872,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,030db625-79b1-48cf-b05f-35debdb7885b,/temperature,cloud1-edge-iot-simulator,1712304736262207502,ms
,,141,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T21:27:28.738067536Z,147.505487,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,03103b5f-f3ef-4028-baad-e7181358c3a8,/temperature,gateway1-edge-iot-simulator,1712266048677868255,ms
,,142,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T02:34:45.868874244Z,337.069706,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,031235f9-02be-4068-856f-3180375f6f2c,/temperature,cloud1-edge-iot-simulator,1712198085804934776,ms
,,143,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T04:38:52.118097117Z,187.393731,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,03126796-3b57-49d6-924d-ac354bb86726,/temperature,gateway1-edge-iot-simulator,1712205532066993550,ms
,,144,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T18:50:12.596697986Z,279.442225,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0324b184-3505-4c7e-9a32-d8763acb9cf6,/temperature,cloud1-edge-iot-simulator,1712256612531944023,ms
,,145,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T01:30:02.109397362Z,161.282977,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,033928e6-d0c5-4644-80ff-a551f3faff27,/temperature,gateway1-edge-iot-simulator,1712280602052736910,ms
,,146,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T05:22:32.236129745Z,165.694037,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,036233e9-2951-4800-9499-e91a1270753f,/temperature,gateway1-edge-iot-simulator,1712294552184915710,ms
,,147,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T21:52:32.314475625Z,118.410905,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,0375213c-46e5-4704-9608-6387b4368995,/temperature,gateway1-edge-iot-simulator,1712267552257239458,ms
,,148,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T16:19:45.307738418Z,94.14343,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,039e74f4-e7f7-4975-9e35-c42ce7874c88,/temperature,gateway1-edge-iot-simulator,1712247585255427765,ms
,,149,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T22:31:37.502280116Z,122.858565,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,03b968e4-9d89-4b78-a299-d6f7fb0a4b3d,/temperature,gateway1-edge-iot-simulator,1712269897446981161,ms
,,150,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T08:04:54.896720399Z,120.72808,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,03c4a5a8-3fc8-4bd0-be6b-165305793426,/temperature,gateway1-edge-iot-simulator,1712304294848577285,ms
,,151,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T06:32:42.385963196Z,134.8653,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,03d0f2b9-7810-465b-8601-1d3ef5a13f0a,/temperature,gateway1-edge-iot-simulator,1712298762336198639,ms
,,152,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T09:41:50.778180886Z,132.78843,value,REQUEST,https://pulceo-node-16e5021250.francecentral.cloudapp.azure.com:80,req_rtt,03d13129-f0b0-4856-b913-034a75e011bd,/temperature,gateway1-edge-iot-simulator,1712223710728893725,ms
